source_id,source_name,methodology_name,methodology_code,source_project_id,project_name,country,project_url
gold_standard,Gold Standard,AMS-II.C. Demand-side energy efficiency activities for specific technologies,,5643,Orb Energy Solar Program in India - VPA03,India,https://registry.goldstandard.org/projects/details/5643
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,5575,20 MW Solar Project in Sanwreej Jodhpur Rajasthan,India,https://registry.goldstandard.org/projects/details/5575
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,5523,Solar Power Project by Fortum FinnSurya Energy Pvt Ltd,India,https://registry.goldstandard.org/projects/details/5523
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,5519,70 MW Bhadla Solar power plant by Fortum Finnsurya Energy Pvt Ltd (EKIESL-CDM-APRIL 16-01),India,https://registry.goldstandard.org/projects/details/5519
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,5404,Qinghai Delingha Xiehe Solar PV Power Generation Project (GS3341 Conversion CER to VER),China,https://registry.goldstandard.org/projects/details/5404
gold_standard,Gold Standard,Not provided,,5317,GS5304 MKOPA Solar Lighting Programme of Activities – Kenya VPA 4,Kenya,https://registry.goldstandard.org/projects/details/5317
gold_standard,Gold Standard,AMS-III.AR. Substituting fossil fuel based lighting with LED lighting systems,,5314,GS5304 MKOPA Solar Lighting Programme of Activities - Kenya VPA 1,Kenya,https://registry.goldstandard.org/projects/details/5314
gold_standard,Gold Standard,AMS-III.AR. Substituting fossil fuel based lighting with LED lighting systems,,5304,M-KOPA Solar Lighting PoA,Kenya,https://registry.goldstandard.org/projects/details/5304
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,5199,Solar Power Project in Rajasthan,India,https://registry.goldstandard.org/projects/details/5199
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,5072,Renewable Energy Project by Pramatha Power Pvt. Ltd. Goa (EKIESL- CDM. April 16-04),India,https://registry.goldstandard.org/projects/details/5072
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,4895,Bundled Solar Power Project by Emami Power Limited,India,https://registry.goldstandard.org/projects/details/4895
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,4824,5MW Solar PV Power Plant by AEPL,India,https://registry.goldstandard.org/projects/details/4824
gold_standard,Gold Standard,AMS-I.C. Thermal energy production with or without electricity,,4596,Orb Energy Solar Program in India - VPA02,India,https://registry.goldstandard.org/projects/details/4596
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,4446,11.35 MW bundled renewable energy based power generation by Interocean Group,India,https://registry.goldstandard.org/projects/details/4446
gold_standard,Gold Standard,AMS-I.C. Thermal energy production with or without electricity,,4289,Orb Energy Solar Program in India (PoA),India,https://registry.goldstandard.org/projects/details/4289
gold_standard,Gold Standard,AMS-I.C. Thermal energy production with or without electricity,,4288,Orb Energy Solar Program In India - VPA01,India,https://registry.goldstandard.org/projects/details/4288
gold_standard,Gold Standard,AMS-I.A. Electricity generation by the user,,4217,Pico Solar Home Systems Ethiopia,Ethiopia,https://registry.goldstandard.org/projects/details/4217
gold_standard,Gold Standard,AMS-I.A. Electricity generation by the user,,3626,Solar Lighting in Rural Kenya - VPA 2,Kenya,https://registry.goldstandard.org/projects/details/3626
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,3606,ASYV 8.5MW Solar PV Project (CPA-001),Rwanda,https://registry.goldstandard.org/projects/details/3606
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,3587,Gigawatt Global Programme of Activities,Rwanda,https://registry.goldstandard.org/projects/details/3587
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,3344,Qinghai Delingha Xiehe Phase II and Phase III Bundled Solar PV Power Generation Project,China,https://registry.goldstandard.org/projects/details/3344
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,3342,Qinghai Shineng Gonghe 30MWp Grid-connected PV Power Generation Project,China,https://registry.goldstandard.org/projects/details/3342
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,3341,Qinghai Delingha Xiehe Solar PV Power Generation Project,China,https://registry.goldstandard.org/projects/details/3341
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,2680,Dongdongtan 9MWp Solar PV Project,China,https://registry.goldstandard.org/projects/details/2680
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,2679,Ulan Phase II 10MWp Solar PV Project,China,https://registry.goldstandard.org/projects/details/2679
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,2678,Huili Shubaoxiang Solar PV Power Generation Phase I Project,China,https://registry.goldstandard.org/projects/details/2678
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,2535,Tailai Tangchi Solar PV Power Generation Project,China,https://registry.goldstandard.org/projects/details/2535
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,2534,Shuangliao Solar PV Power Generation Project,China,https://registry.goldstandard.org/projects/details/2534
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,2501,Ningxia Lingwu Baitugang 40MWp Solar PV Power Generation Project,China,https://registry.goldstandard.org/projects/details/2501
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,2498,Yongren Ganbala Grid-connected Photovoltaic Power Project,China,https://registry.goldstandard.org/projects/details/2498
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,2488,Yixin Gonghe 10MWp Solar PV Project,China,https://registry.goldstandard.org/projects/details/2488
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,2487,Haijin Gonghe 10MWp Solar PV Project,China,https://registry.goldstandard.org/projects/details/2487
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,2485,Qinghai Jingneng Ge'ermu Solar PV Power Project,China,https://registry.goldstandard.org/projects/details/2485
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,2478,Solar Power Company 94MW Project,Thailand,https://registry.goldstandard.org/projects/details/2478
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,2477,San Carlos Solar Energy Project,Philippines,https://registry.goldstandard.org/projects/details/2477
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,2403,Everbright Zhenjiang Bundled Solar PV Power Generation Project_preCDM VER,China,https://registry.goldstandard.org/projects/details/2403
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,2402,Everbright Suqian & Huaining Bundled Solar PV Power Generation Project_preCDM VER,China,https://registry.goldstandard.org/projects/details/2402
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,2289,50MW Photovoltaic Power Project in Cholistan Islamic Republic of Pakistan,Pakistan,https://registry.goldstandard.org/projects/details/2289
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,2288,PoA Solar PV in Pakistan,Pakistan,https://registry.goldstandard.org/projects/details/2288
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,1747,Everbright Zhenjiang Bundled Solar PV Power Generation Project,China,https://registry.goldstandard.org/projects/details/1747
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,3028,Yongren Ganbala Grid-connected Photovoltaic Power Project-Pre CDM clone,China,https://registry.goldstandard.org/projects/details/3028
gold_standard,Gold Standard,AMS-I.L. Electrification of rural communities using renewable energy,,1338,GS1302 MicroScale Solar Photovoltaic Programme VPA1,Bangladesh,https://registry.goldstandard.org/projects/details/1338
gold_standard,Gold Standard,AMS-I.A. Electricity generation by the user,,1302,GS1302 MicroScale Solar Photovoltaic Programme,Bangladesh,https://registry.goldstandard.org/projects/details/1302
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,1204,MicroEnergy Credits Microfinance For Clean Energy Product Lines India,India,https://registry.goldstandard.org/projects/details/1204
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,1194,CGN Tibet Shannan Sangri Phase I 10MWp Grid-connected Solar PV Power Generation Project,China,https://registry.goldstandard.org/projects/details/1194
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,1117,60MW Solar PV - Monte Plata,Dominican Republic,https://registry.goldstandard.org/projects/details/1117
gold_standard,Gold Standard,AMS-I.L. Electrification of rural communities using renewable energy,,1059,Rural Education for Development Society (REDS) Photovoltaic Lighting Project,India,https://registry.goldstandard.org/projects/details/1059
gold_standard,Gold Standard,GS TPDDTEC v 1.,,998,Yunnan 24000 Rural Household Biogas Carbon Emission Reduction Project,China,https://registry.goldstandard.org/projects/details/998
gold_standard,Gold Standard,GS Methodology for Improved Cook stoves and Kitchen Regimes v2.,,997,LAYA Paderu Energy Efficient Woodstoves Project,India,https://registry.goldstandard.org/projects/details/997
gold_standard,Gold Standard,GS Alternative Ignition Coal Fires v1.,,993,Highveld Air Quality - Wesselton project,South Africa,https://registry.goldstandard.org/projects/details/993
gold_standard,Gold Standard,GS Alternative Ignition Coal Fires v1.,,992,Highveld Air Quality - Seme project,South Africa,https://registry.goldstandard.org/projects/details/992
gold_standard,Gold Standard,GS Alternative Ignition Coal Fires v1.,,991,Highveld Air Quality - Sakhile project,South Africa,https://registry.goldstandard.org/projects/details/991
gold_standard,Gold Standard,GS Alternative Ignition Coal Fires v1.,,990,Highveld Air Quality - EMM south project,South Africa,https://registry.goldstandard.org/projects/details/990
gold_standard,Gold Standard,GS Alternative Ignition Coal Fires v1.,,989,Highveld Air Quality - EMM central project,South Africa,https://registry.goldstandard.org/projects/details/989
gold_standard,Gold Standard,GS Alternative Ignition Coal Fires v1.,,988,Highveld Air Quality - EMM north project,South Africa,https://registry.goldstandard.org/projects/details/988
gold_standard,Gold Standard,GS Alternative Ignition Coal Fires v1.,,987,Highveld Air Quality - Emfuleni project,South Africa,https://registry.goldstandard.org/projects/details/987
gold_standard,Gold Standard,GS Alternative Ignition Coal Fires v1.,,986,Highveld Air Quality - NFS project,South Africa,https://registry.goldstandard.org/projects/details/986
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,984,SUCATI Hydropower Project,Turkey,https://registry.goldstandard.org/projects/details/984
gold_standard,Gold Standard,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,,980,Accion Fraterna Biogas CDM project for rural communities in Anantapur Andhra Pradesh,India,https://registry.goldstandard.org/projects/details/980
gold_standard,Gold Standard,GS TPDDTEC v 1.,,978,West Kisumu Improved Cook Stoves,Kenya,https://registry.goldstandard.org/projects/details/978
gold_standard,Gold Standard,GS Methodology for Improved Cook stoves and Kitchen Regimes v2.,,977,Msambweni Improved Cook Stoves,Kenya,https://registry.goldstandard.org/projects/details/977
gold_standard,Gold Standard,GS TPDDTEC v 1.,,976,Meru Improved Cook Stoves,Kenya,https://registry.goldstandard.org/projects/details/976
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,973,Improved Cook Stoves for East Africa (ICSEA) PoA,Uganda,https://registry.goldstandard.org/projects/details/973
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,972,Kalecik Hydro Electric Power Plant,Turkey,https://registry.goldstandard.org/projects/details/972
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,971,Balikesir 142.5 MW Wind Power Plant Project,Turkey,https://registry.goldstandard.org/projects/details/971
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,969,Mavi HEPP,Turkey,https://registry.goldstandard.org/projects/details/969
gold_standard,Gold Standard,AMS-I.C. Thermal energy production with or without electricity,,967,Yinjiang  Rural Methane Digesters Project in Guizhou Province China,China,https://registry.goldstandard.org/projects/details/967
gold_standard,Gold Standard,GS Methodology for Improved Cook stoves and Kitchen Regimes v2.,,966,Paradigm Healthy Cookstove and Water Treatment Project,Kenya,https://registry.goldstandard.org/projects/details/966
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,963,Sares 22.5 MW Wind Power Plant,Turkey,https://registry.goldstandard.org/projects/details/963
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,961,Nam Hong Hydropower Project,Viet Nam,https://registry.goldstandard.org/projects/details/961
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,959,Kapidag Wind Power Plant,Turkey,https://registry.goldstandard.org/projects/details/959
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,956,Ayvacik 5.0 MW Wind Power Plant,Turkey,https://registry.goldstandard.org/projects/details/956
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,954,Los Hierros Hydroelectric Plant,Chile,https://registry.goldstandard.org/projects/details/954
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,951,VIZARA 8.9MW HYDROELECTRIC POWER PLANT,Turkey,https://registry.goldstandard.org/projects/details/951
gold_standard,Gold Standard,GS Methodology for Improved Cook stoves and Kitchen Regimes v2.,,949,Clean and Efficient Cooking and Heating Project China,China,https://registry.goldstandard.org/projects/details/949
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,1746,Everbright Suqian & Huaining Bundled Solar PV Power Generation Project,China,https://registry.goldstandard.org/projects/details/1746
gold_standard,Gold Standard,AMS-III.H. Methane recovery in wastewater treatment,,942,Methane Recovery and Utilization at PT. Musim Mas Palm Oil Mill in Pangkalan Lesung Riau Indonesia,Indonesia,https://registry.goldstandard.org/projects/details/942
gold_standard,Gold Standard,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,,939,Nairobi River Basin Biogas Project,Kenya,https://registry.goldstandard.org/projects/details/939
