source_id,source_name,source_project_id,project_name,country,status,project_type,methodology_name,developer_or_supplier,estimated_annual_credits,project_url
gold_standard,Gold Standard,1223,SUTAS KARACABEY BIOGAS PLANT,Turkey,Gold Standard Certified Project,"Biomass, or Liquid Biofuel - Cogeneration",AMS-I.C. Thermal energy production with or without electricity,GTE KARBON SUSTAINABLE ENERJI EGITIM DANISMANLIK VE TICARET A.S.,67739,https://registry.goldstandard.org/projects/details/1223
gold_standard,Gold Standard,1222,Karaman Biomass-to-Energy Facility Turkey,Turkey,Listed,"Biomass, or Liquid Biofuel - Electricity",AMS-I.D. Grid connected renewable electricity generation,Karaman Yenilenebilir Enerji retim Anonim _irketi,30000,https://registry.goldstandard.org/projects/details/1222
gold_standard,Gold Standard,1221,GS 1220 Ecological Stoves for Better Living - Micro Scale PoA - VPA1 Bolivia,Bolivia Plurinational State of,Gold Standard Certified Project,Energy Efficiency - Domestic,GS TPDDTEC v 1.,myclimate Foundation,7623,https://registry.goldstandard.org/projects/details/1221
gold_standard,Gold Standard,1220,Ecological Stoves for Better Living - Micro Scale PoA,Bolivia Plurinational State of,Gold Standard Certified Design,Energy Efficiency - Domestic,GS TPDDTEC v 1.,myclimate Foundation,0,https://registry.goldstandard.org/projects/details/1220
gold_standard,Gold Standard,1219,Micro scale Improved Cook stove Project of Bagepalli Coolie Sangha,India,Gold Standard Certified Design,Energy Efficiency - Domestic,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Bagepalli Coolie Sangha (BCS),15165,https://registry.goldstandard.org/projects/details/1219
gold_standard,Gold Standard,1208,CEMEL HYDRO BUNDLE,Turkey,Gold Standard Certified Project,"Small, Low - Impact Hydro",ACM0002 Grid-connected electricity generation from renewable sources,GTE KARBON SUSTAINABLE ENERJI EGITIM DANISMANLIK VE TICARET A.S.,36451,https://registry.goldstandard.org/projects/details/1208
gold_standard,Gold Standard,1207,SÜTAS AKSARAY BIOGAS PLANT,Turkey,Gold Standard Certified Project,"Biomass, or Liquid Biofuel - Cogeneration",AMS-I.C. Thermal energy production with or without electricity,GTE KARBON SUSTAINABLE ENERJI EGITIM DANISMANLIK VE TICARET A.S.,54733,https://registry.goldstandard.org/projects/details/1207
gold_standard,Gold Standard,1205,Deactivated Projects,Comoros,Gold Standard Certified Design,Energy Efficiency - Domestic,GS TPDDTEC v 1.,Deactivated Projects,0,https://registry.goldstandard.org/projects/details/1205
gold_standard,Gold Standard,1203,Usak Wind Power Plant,Turkey,Listed,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Deactivated Projects,112000,https://registry.goldstandard.org/projects/details/1203
gold_standard,Gold Standard,1202,Çimsa Mersin Cement Plant 8.0 MW Waste Heat Recovery Power Generation Project,Turkey,Listed,Energy Efficiency - Industrial,ACM0012 Waste energy recovery,Cimsa Cimento Sanayi ve Ticaret A._.,30006,https://registry.goldstandard.org/projects/details/1202
gold_standard,Gold Standard,1201,Micro Scale Biogas CDM Project of WORD,India,Gold Standard Certified Design,Biogas - Heat,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,WORD,24484,https://registry.goldstandard.org/projects/details/1201
gold_standard,Gold Standard,1200,Micro Scale Biogas CDM Project of BEST,India,Gold Standard Certified Design,Biogas - Heat,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,BEST,17433,https://registry.goldstandard.org/projects/details/1200
gold_standard,Gold Standard,1199,Micro Scale Biogas CDM Project of CROSS,India,Gold Standard Certified Project,Biogas - Heat,,CROSS,16456,https://registry.goldstandard.org/projects/details/1199
gold_standard,Gold Standard,1198,Micro Scale Biogas CDM Project of SACRED,India,Gold Standard Certified Design,Biogas - Heat,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,SACRED,16360,https://registry.goldstandard.org/projects/details/1198
gold_standard,Gold Standard,1197,Zengen Biogas Plant,Turkey,Listed,Biogas - Cogeneration,AMS-I.C. Thermal energy production with or without electricity,GTE KARBON SUSTAINABLE ENERJI  EGITIM DANISMANLIK VE TICARET A.S.,25884,https://registry.goldstandard.org/projects/details/1197
gold_standard,Gold Standard,1192,10 MW Umurlar Wind Power Project Turkey ,Turkey,Gold Standard Certified Design,Wind,,GAİA CLİMATE FİNANSAL DANIŞMANLIK HİZMETLERİ VE TİCARET ANONİM ŞİRKETİ,43237,https://registry.goldstandard.org/projects/details/1192
gold_standard,Gold Standard,1191,Smokeless Cook Stoves for Rural Districts of Nepal,Nepal,Gold Standard Certified Project,Energy Efficiency - Domestic,,Die Ofenmacher e.V.,7648,https://registry.goldstandard.org/projects/details/1191
gold_standard,Gold Standard,1190,Hasanbeyli 50 MW WPP Turkey,Turkey,Gold Standard Certified Project,Wind,,Eksim Enerji Anonim Sirketi,90585,https://registry.goldstandard.org/projects/details/1190
gold_standard,Gold Standard,1188,GS1183 Kenya Improved woodstoves project Mbeere01 CPA01,Kenya,Listed,Energy Efficiency - Domestic,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Climate Pal Ltd,42275,https://registry.goldstandard.org/projects/details/1188
gold_standard,Gold Standard,1187,Mexico Water Energy & Emissions Efficiency Residential Program – CPA.DF.1,Mexico,Gold Standard Certified Design,Energy Efficiency - Domestic,AMS-II.M Demand-side energy efficiency activities for installation of low-flow hot water savings devices,Camino Sabio Azul S. de R.L. de C.V. (Cambio Azul),439,https://registry.goldstandard.org/projects/details/1187
gold_standard,Gold Standard,1185,Mexico Water Energy & Emissions Efficiency Residential Program Master Project,Mexico,Gold Standard Certified Design,Energy Efficiency - Domestic,AMS-II.M Demand-side energy efficiency activities for installation of low-flow hot water savings devices,Camino Sabio Azul S. de R.L. de C.V. (Cambio Azul),0,https://registry.goldstandard.org/projects/details/1185
gold_standard,Gold Standard,1184,Gansu Linze Nantaizi III 2.2MW Hydropower Project,China,Listed,"Small, Low - Impact Hydro",ACM0002 Grid-connected electricity generation from renewable sources,Climate Bridge (Shanghai) Ltd.,4685,https://registry.goldstandard.org/projects/details/1184
gold_standard,Gold Standard,1183,GS1183 Kenya Improved woodstoves POA ,Kenya,Listed,Energy Efficiency - Domestic,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,EcoAct,0,https://registry.goldstandard.org/projects/details/1183
gold_standard,Gold Standard,1178,Gunaydin WPP,Turkey,Gold Standard Certified Project,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Fiba Yenilenebilir Enerji Holding A.Ş,19154,https://registry.goldstandard.org/projects/details/1178
gold_standard,Gold Standard,1174,Indonesia Domestic Biogas Programme of Activities (IDBP)  VPA-1,Indonesia,Gold Standard Certified Project,Biogas - Heat,,PT BIRU KARBON NUSANTARA,55056,https://registry.goldstandard.org/projects/details/1174
gold_standard,Gold Standard,1175,GS1141 CLF Replacement Project Western Cape - CPA-01,South Africa,Gold Standard Certified Design,Energy Efficiency - Domestic,AMS-II.J. Demand-side activities for efficient lighting technologies ,Eskom Holdings SOC Limited,29518,https://registry.goldstandard.org/projects/details/1175
gold_standard,Gold Standard,1173,CAMLICA II HEPP,Turkey,Gold Standard Certified Project,"Small, Low - Impact Hydro",ACM0002 Grid-connected electricity generation from renewable sources,GTE KARBON SUSTAINABLE ENERJI EGITIM DANISMANLIK VE TICARET A.S.,44145,https://registry.goldstandard.org/projects/details/1173
gold_standard,Gold Standard,1169,UpEnergy Open Access Improved Cookstoves Program in Latin America- El Salvador,El Salvador,Listed,Energy Efficiency - Domestic,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,UpEnergy Group,43646,https://registry.goldstandard.org/projects/details/1169
gold_standard,Gold Standard,1168,Afyon Biogas Power Plant,Turkey,Listed,Biogas - Electricity,ACM0010 GHG emission reductions from manure management systems,GAİA CLİMATE FİNANSAL DANIŞMANLIK HİZMETLERİ VE TİCARET ANONİM ŞİRKETİ,222237,https://registry.goldstandard.org/projects/details/1168
gold_standard,Gold Standard,1167,Highveld Air Quality - eMbalenhle Project,South Africa,Gold Standard Certified Project,Energy Efficiency - Domestic,GS Alternative Ignition Coal Fires v1.,Nova Institute,4000,https://registry.goldstandard.org/projects/details/1167
gold_standard,Gold Standard,1166,Beypazari Biomass-to-Energy Project Turkey,Turkey,Listed,"Biomass, or Liquid Biofuel - Electricity",,Derin Enerji retim San. ve Tic. Ltd. Sti.,45000,https://registry.goldstandard.org/projects/details/1166
gold_standard,Gold Standard,1165,Dora-3 34 MW Geothermal Power Plant Turkey,Turkey,Listed,Geothermal,,FutureCamp Climate GmbH,120000,https://registry.goldstandard.org/projects/details/1165
gold_standard,Gold Standard,1162,CPA # 1 Improved Cooking Stoves for Nigeria GS 1162,Nigeria,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,atmosfair gGmbH,8912,https://registry.goldstandard.org/projects/details/1162
gold_standard,Gold Standard,1161,The first phase of Anhua Rural household Biodigester Project,China,Gold Standard Certified Project,Biogas - Heat,GS TPDDTEC v 1.,B-road international investment Co. Ltd.,9439,https://registry.goldstandard.org/projects/details/1161
gold_standard,Gold Standard,1160,Gonen Biogas Plant,Turkey,Gold Standard Certified Project,"Biomass, or Liquid Biofuel - Cogeneration",,GTE KARBON SUSTAINABLE ENERJI EGITIM DANISMANLIK VE TICARET A.S.,62537,https://registry.goldstandard.org/projects/details/1160
gold_standard,Gold Standard,1146,Expanding access to LPG in Burkina Faso through microfranchised distribution,Burkina Faso,Gold Standard Certified Project,Energy Efficiency - Domestic,GS TPDDTEC v 2.,Entrepreneurs du Monde,8877,https://registry.goldstandard.org/projects/details/1146
gold_standard,Gold Standard,1143,CPA B11001 – Bagendung Landfill Gas Recovery,Indonesia,Listed,Biogas - Electricity,,PT ERC Austrindo,15000,https://registry.goldstandard.org/projects/details/1143
gold_standard,Gold Standard,1142,Historical Roll Out GS Large Scale VER Project,South Africa,Gold Standard Certified Design,Energy Efficiency - Domestic,Other,Eskom Holdings SOC Limited,380629,https://registry.goldstandard.org/projects/details/1142
gold_standard,Gold Standard,1141,CFL Replacement Programme of Activities in South Africa,South Africa,Gold Standard Certified Design,Energy Efficiency - Domestic,AMS-II.J. Demand-side activities for efficient lighting technologies ,Eskom Holdings SOC Limited,0,https://registry.goldstandard.org/projects/details/1141
gold_standard,Gold Standard,1140,North West KwaZulu-Natal & Eastern Cape CFL Replacement Project (2) in South Africa,South Africa,Gold Standard Certified Design,Energy Efficiency - Domestic,AMS-II.J. Demand-side activities for efficient lighting technologies ,Eskom Holdings SOC Limited,53022,https://registry.goldstandard.org/projects/details/1140
gold_standard,Gold Standard,1139,Gauteng Free State Mpumalanga Limpopo & Northern Cape CFL Replacement Project (1) in South Africa,South Africa,Gold Standard Certified Design,Energy Efficiency - Domestic,AMS-II.J. Demand-side activities for efficient lighting technologies ,Eskom Holdings SOC Limited,53022,https://registry.goldstandard.org/projects/details/1139
gold_standard,Gold Standard,1138,Kangal Wind-Solar Hybrid Power Plant,Turkey,Gold Standard Certified Project,Wind,,Kangal Elektrik Enerji Üretim ve Ticaret A.Ş.,224032,https://registry.goldstandard.org/projects/details/1138
gold_standard,Gold Standard,1134,Aksu Wind Farm Project Turkey,Turkey,Gold Standard Certified Project,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Aksu Temiz Enerji Elekt. Uret. San. ve Tic. A. S.,125869,https://registry.goldstandard.org/projects/details/1134
gold_standard,Gold Standard,1128,GS1127 SKG Sangha Biodigester PoA - Gulbarga Biodigester Project CPA1,India,Gold Standard Certified Project,Biogas - Heat,AMS-I.C. Thermal energy production with or without electricity,myclimate Foundation,55206,https://registry.goldstandard.org/projects/details/1128
gold_standard,Gold Standard,1127,SKG Sangha Biodigester PoA,India,Gold Standard Certified Design,Biogas - Heat,AMS-I.C. Thermal energy production with or without electricity,myclimate Foundation,0,https://registry.goldstandard.org/projects/details/1127
gold_standard,Gold Standard,1122,Mondi Tire Kutsan Anaerobic Plant,Turkey,Gold Standard Certified Design,Biogas - Heat,AMS-I.C. Thermal energy production with or without electricity,GTE KARBON SUSTAINABLE ENERJI  EGITIM DANISMANLIK VE TICARET A.S.,22200,https://registry.goldstandard.org/projects/details/1122
gold_standard,Gold Standard,1119,Biogas Programme Nicaragua - Programa de BiogÃ¡s Nicaragua (PBN),Nicaragua,Gold Standard Certified Design,Biogas - Heat,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,HIVOS Foundation,0,https://registry.goldstandard.org/projects/details/1119
gold_standard,Gold Standard,1114,AKINCI IMPOUNDMENT HEPP,Turkey,Listed,"Small, Low - Impact Hydro",ACM0002 Grid-connected electricity generation from renewable sources,GTE KARBON SUSTAINABLE ENERJI  EGITIM DANISMANLIK VE TICARET A.S.,26482,https://registry.goldstandard.org/projects/details/1114
gold_standard,Gold Standard,1111,Irmak 5.78 MW HEPP,Turkey,Listed,"Small, Low - Impact Hydro",AMS-I.D. Grid connected renewable electricity generation,SerCarbon,11804,https://registry.goldstandard.org/projects/details/1111
gold_standard,Gold Standard,1110,Yesilirmak I 14.69 MW HEPP,Turkey,Listed,"Small, Low - Impact Hydro",AMS-I.D. Grid connected renewable electricity generation,SerCarbon,20077,https://registry.goldstandard.org/projects/details/1110
gold_standard,Gold Standard,1109,78.2 MW Dinar Wind Power Project Turkey,Turkey,Gold Standard Certified Project,Wind,,Belen Elektrik Üretim A.Ş.,111037,https://registry.goldstandard.org/projects/details/1109
gold_standard,Gold Standard,1108,Lixi V 1.26MW Hydropower Project,China,Listed,"Small, Low - Impact Hydro",ACM0002 Grid-connected electricity generation from renewable sources,Climate Bridge (Shanghai) Ltd.,3506,https://registry.goldstandard.org/projects/details/1108
gold_standard,Gold Standard,1107,Lixi IV 1.6MW Hydropower Project,China,Listed,"Small, Low - Impact Hydro",ACM0002 Grid-connected electricity generation from renewable sources,Climate Bridge (Shanghai) Ltd.,4441,https://registry.goldstandard.org/projects/details/1107
gold_standard,Gold Standard,1105,ÇAY WEIR AND HYDROELECTRIC POWER PLANT,Turkey,Gold Standard Certified Project,"Small, Low - Impact Hydro",AMS-I.D. Grid connected renewable electricity generation,ENCEV Enerji,19497,https://registry.goldstandard.org/projects/details/1105
gold_standard,Gold Standard,1104,Zhongshan County Micro Hydro Project Bundle No.6,China,Gold Standard Certified Project,"Small, Low - Impact Hydro",AMS-I.D. Grid connected renewable electricity generation,South Pole Ltd SCV,4065,https://registry.goldstandard.org/projects/details/1104
gold_standard,Gold Standard,1103,Zhongshan County Micro Hydro Project Bundle No.5,China,Gold Standard Certified Project,"Small, Low - Impact Hydro",AMS-I.D. Grid connected renewable electricity generation,South Pole Ltd SCV,4506,https://registry.goldstandard.org/projects/details/1103
gold_standard,Gold Standard,1102,Zhongshan County Micro Hydro Project Bundle No.4,China,Listed,"Small, Low - Impact Hydro",AMS-I.D. Grid connected renewable electricity generation,Swiss Carbon Value Ltd.,4607,https://registry.goldstandard.org/projects/details/1102
gold_standard,Gold Standard,1101,Zhongshan County Micro Hydro Project Bundle No.3,China,Gold Standard Certified Project,"Small, Low - Impact Hydro",AMS-I.D. Grid connected renewable electricity generation,South Pole Ltd SCV,4423,https://registry.goldstandard.org/projects/details/1101
gold_standard,Gold Standard,1100,Zhongshan County Micro Hydro Project Bundle No.2,China,Gold Standard Certified Project,"Small, Low - Impact Hydro",AMS-I.D. Grid connected renewable electricity generation,South Pole Ltd SCV,4482,https://registry.goldstandard.org/projects/details/1100
gold_standard,Gold Standard,1098,Zhongshan County Micro Hydro Project Bundle No.1,China,Gold Standard Certified Project,"Small, Low - Impact Hydro",AMS-I.D. Grid connected renewable electricity generation,South Pole Ltd SCV,4607,https://registry.goldstandard.org/projects/details/1098
gold_standard,Gold Standard,1094,WWF Mamize Firewood-Saving Cook Stove Project I,China,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,South Pole Ltd,3521,https://registry.goldstandard.org/projects/details/1094
